model,feature_set,threshold,approved,approval_rate,realized_npv,mean_realized_npv_approved,observed_default_rate_approved,overlap_with_current_decisions
hgb,no_prior_score,0.07610063024986351,955,0.37436299490395925,2101396.509827372,2200.4151935365153,0.031413612565445025,0.5719325754606037
hgb,no_prior_score,0.0768090721956263,923,0.3618188945511564,2031624.7919285307,2201.1102837795565,0.030335861321776816,0.5593884751078009
hgb,no_prior_score,0.0775,902,0.35358682869462954,1985408.998444986,2201.1186235531995,0.031042128603104215,0.551156409251274
hgb,no_prior_score,0.07787730015459814,891,0.3492747941983536,1933384.9225740493,2169.904514673456,0.031425364758698095,0.546844374754998
hgb,no_prior_score,0.07881088275526413,859,0.33673069384555077,1884719.7832750375,2194.085894383047,0.030267753201396973,0.5343002744021952
hgb,no_prior_score,0.07954470079526028,827,0.3241865934927479,1805204.363851206,2182.834780956718,0.02902055622732769,0.5217561740493923
hgb,no_prior_score,0.08,802,0.31438651509212073,1728879.929808041,2155.710635670874,0.029925187032418952,0.5119560956487652
hgb,no_prior_score,0.08021051143631716,795,0.31164249313994513,1708473.8026378502,2149.0236511167927,0.028930817610062894,0.5092120736965896
hgb,no_prior_score,0.08104644352410777,763,0.2990983927871423,1682955.7662153873,2205.7087368484763,0.02490170380078637,0.49666797334378676
hgb,no_prior_score,0.08199085409989931,731,0.2865542924343395,1623634.6054613062,2221.114371356096,0.023255813953488372,0.4841238729909839
hgb,no_prior_score,0.08260783983718442,699,0.27401019208153665,1579550.9116238405,2259.7294873016317,0.02145922746781116,0.4715797726381811
hgb,no_prior_score,0.08343285166031382,667,0.2614660917287338,1503470.9990810223,2254.0794588920876,0.020989505247376312,0.4590356722853783
hgb,no_prior_score,0.08442086252574361,635,0.24892199137593102,1421118.3776024112,2237.9816970116713,0.02204724409448819,0.44649157193257544
hgb,no_prior_score,0.0852453546944689,603,0.23637789102312817,1340639.4736197586,2223.2827091538284,0.02155887230514096,0.43394747157977265
hgb,no_prior_score,0.08608257694534181,571,0.22383379067032536,1229601.2483126214,2153.4172474826996,0.02276707530647986,0.4214033712269698
hgb,no_prior_score,0.08663326119187371,539,0.21128969031752254,1162276.3689574152,2156.356899735464,0.022263450834879406,0.408859270874167
hgb,no_prior_score,0.08742227646016308,507,0.19874558996471972,1096812.2555627518,2163.337782175053,0.01972386587771203,0.39631517052136417
hgb,no_prior_score,0.08817397007919407,475,0.1862014896119169,1017724.7774086229,2142.5784787549956,0.021052631578947368,0.3837710701685613
hgb,no_prior_score,0.08909831456630878,442,0.17326538612308898,934459.1858638073,2114.161053990514,0.02262443438914027,0.3708349666797334
hgb,no_prior_score,0.0896139860376382,410,0.16072128577028616,899106.754269414,2192.943303096132,0.01707317073170732,0.35829086632693063
hgb,no_prior_score,0.0900814028828262,378,0.14817718541748334,846937.5397737521,2240.5755020469633,0.015873015873015872,0.3457467659741278
hgb,no_prior_score,0.09035709879333186,346,0.13563308506468053,777847.4226068993,2248.113938170229,0.017341040462427744,0.33320266562132494
hgb,no_prior_score,0.09059808231376024,314,0.1230889847118777,707723.394251665,2253.8961600371495,0.01910828025477707,0.32065856526852216
hgb,no_prior_score,0.09092793602695402,282,0.11054488435907488,649965.8537299291,2304.843452943011,0.02127659574468085,0.3081144649157193
hgb,no_prior_score,0.09144188657813822,250,0.09800078400627205,572295.9845296256,2289.1839381185023,0.024,0.2955703645629165
hgb,no_prior_score,0.0922405097803969,218,0.08545668365346923,496311.52564914,2276.6583745373396,0.022935779816513763,0.2830262642101137
hgb,no_prior_score,0.09308887261762451,186,0.07291258330066641,411377.0999071802,2211.704838210646,0.021505376344086023,0.27048216385731083
hgb,no_prior_score,0.09378379691765436,154,0.06036848294786358,315925.4365868585,2051.4638739406396,0.025974025974025976,0.25793806350450804
hgb,no_prior_score,0.09473350510927,122,0.04782438259506076,266744.30354914436,2186.4287176159373,0.02459016393442623,0.24539396315170522
hgb,no_prior_score,0.09555005569188242,90,0.03528028224225794,187114.40761540388,2079.0489735044875,0.03333333333333333,0.23284986279890238
hgb,no_prior_score,0.09680798445282074,58,0.022736181889455115,123929.46285211232,2136.714876760557,0.034482758620689655,0.22030576244609956
hgb,no_prior_score,0.09946012585431697,26,0.010192081536652292,48562.24914508336,1867.778813272437,0.0,0.20776166209329675
lightgbm,no_prior_score,0.009380087912607058,2012,0.7887103096824775,3867998.4575711302,1922.4644421327685,0.07803180914512922,0.9447275578204626
lightgbm,no_prior_score,0.009999999999999995,2006,0.7863582908663269,3839024.3620369835,1913.770868413252,0.07776669990029911,0.9447275578204626
lightgbm,no_prior_score,0.0075,2023,0.7930223441787534,3836826.929567583,1896.6025356241141,0.07958477508650519,0.9451195609564876
lightgbm,no_prior_score,0.012499999999999997,1987,0.7789102312818502,3810165.1168813757,1917.5466114148846,0.07750377453447409,0.9435515484123873
lightgbm,no_prior_score,0.013449018113976216,1980,0.7761662093296746,3806603.3103776574,1922.5269244331603,0.07727272727272727,0.9439435515484124
lightgbm,no_prior_score,0.0024999999999999953,2043,0.8008624068992551,3803190.984074432,1861.5717004769613,0.08125305922662751,0.9474715797726382
lightgbm,no_prior_score,0.001624480289004193,2044,0.8012544100352803,3789970.9570700736,1854.1932275293902,0.08170254403131115,0.9478635829086632
lightgbm,no_prior_score,0.015,1967,0.7710701685613485,3788751.1772647854,1926.1571821376642,0.07676664972038638,0.9427675421403371
lightgbm,no_prior_score,0.0049999999999999975,2037,0.7985103880831047,3788699.3641720833,1859.9407776986172,0.08149239077074129,0.946687573500588
lightgbm,no_prior_score,-0.025,2188,0.857702861622893,3783453.365799821,1729.1834395794428,0.09277879341864717,0.9392395139161114
lightgbm,no_prior_score,-0.020000000000000004,2163,0.8479027832222658,3773695.361035307,1744.6580494846542,0.09107720758206195,0.941983535868287
lightgbm,no_prior_score,-0.027500000000000004,2205,0.8643669149353195,3771787.170176559,1710.5610749100042,0.09342403628117914,0.933359466875735
lightgbm,no_prior_score,-0.027453118775635478,2205,0.8643669149353195,3771787.170176559,1710.5610749100042,0.09342403628117914,0.933359466875735
lightgbm,no_prior_score,-0.016114302216263206,2141,0.8392787142297138,3770858.681853487,1761.2604772786021,0.08921064922933208,0.946687573500588
lightgbm,no_prior_score,-0.015,2136,0.8373186985495884,3769305.9207944497,1764.6563299599484,0.08848314606741572,0.9462955703645629
lightgbm,no_prior_score,-0.022500000000000003,2175,0.8526068208545668,3766630.072752193,1731.7839414952612,0.09241379310344827,0.9404155233241865
lightgbm,no_prior_score,-0.0175,2145,0.8408467267738142,3765721.937154151,1755.5813226825878,0.08951048951048951,0.9459035672285379
lightgbm,no_prior_score,-0.022239991606061164,2173,0.8518228145825166,3761335.9111616113,1730.9415145704609,0.09249884951679706,0.9411995295962368
lightgbm,no_prior_score,-0.010000000000000002,2108,0.8263426107408859,3760931.637314453,1784.1231676064767,0.08681214421252371,0.9462955703645629
lightgbm,no_prior_score,-0.010026441656685037,2108,0.8263426107408859,3760931.637314453,1784.1231676064767,0.08681214421252371,0.9462955703645629
lightgbm,no_prior_score,-0.012500000000000004,2124,0.8326146609172873,3759535.545963023,1770.026151583344,0.08757062146892655,0.9462955703645629
lightgbm,no_prior_score,0.0175,1950,0.764406115248922,3756727.191808385,1926.5267650299409,0.07692307692307693,0.9384555076440612
lightgbm,no_prior_score,-0.030000000000000002,2218,0.8694629557036456,3756334.9308335874,1693.5684990232585,0.09513074842200181,0.9282634261074089
lightgbm,no_prior_score,0.018264121766339014,1948,0.7636221089768718,3751872.64666257,1926.012652290847,0.07700205338809035,0.9376715013720109
lightgbm,no_prior_score,-0.002284548155630738,2076,0.8137985103880832,3746228.657677809,1804.5417426193683,0.08574181117533719,0.9470795766366131
lightgbm,no_prior_score,-0.0075,2100,0.8232065856526852,3739210.9205054715,1780.5766288121292,0.08714285714285715,0.9462955703645629
lightgbm,no_prior_score,-0.0050000000000000044,2085,0.8173265386123089,3738683.1071600337,1793.133384729033,0.08633093525179857,0.9459035672285379
lightgbm,no_prior_score,0.0,2059,0.8071344570756566,3737383.767379243,1815.1451031467911,0.0840213695968917,0.946687573500588
lightgbm,no_prior_score,0.020000000000000004,1927,0.755390043120345,3736590.4768510466,1939.0713424239993,0.07576543850544888,0.9325754606036848
lightgbm,no_prior_score,0.021441240741259724,1916,0.751078008624069,3734420.52497169,1949.071255204431,0.07306889352818371,0.9298314386515092
lightgbm,no_prior_score,-0.045000000000000005,2276,0.8921991375931008,3734365.219978432,1640.7580052629316,0.10017574692442882,0.9078792630341043
lightgbm,no_prior_score,0.022499999999999992,1905,0.746765974127793,3731020.0383160887,1958.5407025281306,0.07244094488188976,0.9278714229713838
lightgbm,no_prior_score,-0.0325,2230,0.8741669933359467,3730406.3131312584,1672.8279431081876,0.09641255605381166,0.9251274010192082
lightgbm,no_prior_score,-0.0025000000000000022,2077,0.8141905135241082,3723159.2610696983,1792.5658454837258,0.08618199325950891,0.946687573500588
lightgbm,no_prior_score,-0.0426010437575236,2269,0.8894551156409252,3713380.7096949043,1636.5714895085518,0.09960334949316879,0.9106232849862799
lightgbm,no_prior_score,-0.0425,2268,0.8890631125049,3710821.9067350943,1636.164861876144,0.09964726631393298,0.911015288122305
lightgbm,no_prior_score,-0.05,2296,0.9000392003136025,3708452.186422456,1615.1795237031604,0.1019163763066202,0.9000392003136025
lightgbm,no_prior_score,-0.0475,2288,0.8969031752254017,3702734.7677313527,1618.328132749717,0.10139860139860139,0.9031752254018032
lightgbm,no_prior_score,-0.04,2257,0.8847510780086241,3699523.2731033005,1639.1330408078425,0.09880372175454143,0.915327322618581
lightgbm,no_prior_score,-0.05269188833959069,2301,0.9019992159937279,3698097.808523717,1607.169842904701,0.10256410256410256,0.898079184633477
lightgbm,no_prior_score,-0.035,2238,0.8773030184241474,3684906.951408118,1646.5178513887927,0.09785522788203753,0.9219913759310074
lightgbm,no_prior_score,-0.03461078629475824,2237,0.8769110152881223,3681498.6546675195,1645.7302881839605,0.09789897183728208,0.9223833790670325
lightgbm,no_prior_score,0.023941664703788366,1884,0.7385339082712662,3681289.176738385,1953.9751468887393,0.07218683651804671,0.9219913759310074
lightgbm,no_prior_score,-0.037500000000000006,2250,0.8820070560564485,3681059.4347135774,1636.0264154282565,0.09911111111111111,0.9172873382987063
lightgbm,no_prior_score,0.024999999999999994,1873,0.7342218737749902,3652839.056227681,1950.261108503834,0.07154297917778964,0.9192473539788318
lightgbm,no_prior_score,0.03346857494365864,1788,0.7009016072128577,3629310.863409879,2029.8159191330421,0.06711409395973154,0.8945511564092513
lightgbm,no_prior_score,0.0325,1795,0.7036456291650334,3628263.1198610216,2021.3165013153323,0.06740947075208914,0.8965111720893767
lightgbm,no_prior_score,0.0293108015086375,1820,0.7134457075656605,3624484.040659492,1991.4747476151053,0.06923076923076923,0.9063112504900039
lightgbm,no_prior_score,0.03,1818,0.7126617012936104,3619269.4743051277,1990.79729059688,0.06930693069306931,0.9055272442179537
lightgbm,no_prior_score,0.02696875006825027,1852,0.7259898079184633,3606185.6779677067,1947.1844913432542,0.07127429805615551,0.9149353194825559
lightgbm,no_prior_score,0.027499999999999997,1840,0.7212857702861623,3602282.340464295,1957.762141556682,0.07065217391304347,0.9125833006664054
lightgbm,no_prior_score,0.035,1764,0.6914935319482556,3568947.7312932303,2023.2129995993369,0.0663265306122449,0.8867110936887496
lightgbm,no_prior_score,0.03589622616111321,1756,0.6883575068600549,3548205.4557425603,2020.6181410834627,0.06662870159453303,0.8835750686005488
lightgbm,no_prior_score,-0.06707138192525673,2333,0.9145433163465307,3532504.550531689,1514.146828346202,0.10715816545220745,0.8863190905527244
lightgbm,no_prior_score,-0.08126942942288908,2365,0.9270874166993336,3517735.679391523,1487.414663590496,0.11078224101479915,0.875343002744022
lightgbm,no_prior_score,0.03823379574292929,1724,0.6758134065072521,3498518.7940302235,2029.3032447971134,0.06496519721577726,0.8718149745197962
lightgbm,no_prior_score,0.037500000000000006,1735,0.680125441003528,3487795.7302965326,2010.2569050700477,0.06628242074927954,0.8761270090160721
lightgbm,no_prior_score,0.042499999999999996,1679,0.6581732653861231,3482164.7758996175,2073.9516235256806,0.06015485407980941,0.8549588396707174
lightgbm,no_prior_score,0.039999999999999994,1705,0.6683653469227754,3475253.1197558586,2038.2716244902397,0.06392961876832845,0.8643669149353195
lightgbm,no_prior_score,0.041184260986247986,1692,0.6632693061544492,3468681.283977224,2050.0480401756645,0.06205673758865248,0.8592708741669933
lightgbm,no_prior_score,0.04355915587786161,1660,0.6507252058016464,3443810.2924590567,2074.584513529552,0.05903614457831325,0.8475107800862407
lightgbm,no_prior_score,0.045,1642,0.6436691493531949,3399086.167134305,2070.089017743182,0.05907429963459196,0.8404547236377891
lightgbm,no_prior_score,-0.09985562171491297,2397,0.9396315170521364,3389345.313518394,1413.994707350185,0.11514392991239049,0.8627989023912191
lightgbm,no_prior_score,0.04647846736575972,1628,0.6381811054488435,3388670.686117657,2081.493050440821,0.05835380835380835,0.8349666797334379
lightgbm,no_prior_score,0.0475,1618,0.6342610740885927,3374823.9964241325,2085.7997505711573,0.0580964153275649,0.831046648373187
lightgbm,no_prior_score,0.05,1591,0.6236769894159153,3320329.678232887,2086.9451151683766,0.056568196103079824,0.8204625637005096
lightgbm,no_prior_score,-0.13293936605150888,2429,0.9521756174049393,3319616.9162290804,1366.6599078752904,0.1198023878139152,0.8502548020384163
lightgbm,no_prior_score,0.049774964875978475,1596,0.6256370050960408,3314718.535276739,2076.891312830037,0.05701754385964912,0.822422579380635
lightgbm,no_prior_score,0.05184198498113184,1564,0.613092904743238,3273339.0878347,2092.927805520908,0.056265984654731455,0.8106624852998824
lightgbm,no_prior_score,0.052500000000000005,1556,0.6099568796550372,3264422.9019524553,2097.9581632085187,0.055912596401028275,0.8075264602116817
lightgbm,no_prior_score,0.05368832346879575,1532,0.6005488043904351,3213431.5551028354,2097.5401795710413,0.05613577023498695,0.7981183849470795
lightgbm,no_prior_score,0.05481115486625327,1500,0.5880047040376323,3184662.8348034117,2123.108556535608,0.05533333333333333,0.7855742845942768
lightgbm,no_prior_score,0.05499999999999999,1492,0.5848686789494316,3171464.870678453,2125.6466961651827,0.054959785522788206,0.782438259506076
lightgbm,no_prior_score,0.05846038220170804,1436,0.5629165033320267,3141284.221693739,2187.5238312630495,0.05013927576601671,0.7604860838886711
lightgbm,no_prior_score,0.057499999999999996,1456,0.5707565660525284,3126736.763786788,2147.4840410623547,0.0521978021978022,0.7683261466091729
lightgbm,no_prior_score,0.0567538879104046,1468,0.5754606036848294,3126015.1408338198,2129.438106835027,0.05381471389645776,0.773030184241474
lightgbm,no_prior_score,-0.16472031722111796,2461,0.964719717757742,3086396.621876385,1254.1229670363207,0.12555871596911825,0.8377107016856135
lightgbm,no_prior_score,0.05993250040004549,1404,0.5503724029792239,3028847.4904466607,2157.2987823694166,0.049145299145299144,0.7479419835358683
lightgbm,no_prior_score,0.06,1403,0.5499803998431988,3007109.55972678,2143.3425229699073,0.04918032786885246,0.7475499803998432
lightgbm,no_prior_score,0.06112893535567665,1372,0.537828302626421,2961795.980660988,2158.743426137746,0.047376093294460644,0.7353978831830654
lightgbm,no_prior_score,0.0625,1348,0.5284202273618189,2867638.433824356,2127.3282150032314,0.04821958456973294,0.7259898079184633
lightgbm,no_prior_score,0.06305588922286208,1340,0.5252842022736182,2832317.3966998244,2113.6696990297196,0.048507462686567165,0.7228537828302627
lightgbm,no_prior_score,-0.21250065690092834,2493,0.9772638181105449,2823057.756562413,1132.3938052797487,0.1319695146409948,0.8251666013328106
lightgbm,no_prior_score,0.06463384320180518,1308,0.5127401019208153,2783541.7578703333,2128.090028952854,0.047400611620795105,0.7103096824774598
lightgbm,no_prior_score,0.065,1300,0.5096040768326147,2777491.587197138,2136.5319901516445,0.04692307692307692,0.7071736573892591
lightgbm,no_prior_score,0.06652857948969851,1275,0.4998039984319875,2712984.68151819,2127.831122759365,0.047058823529411764,0.697373578988632
lightgbm,no_prior_score,0.0675,1257,0.4927479419835359,2696360.44027448,2145.0759270282256,0.045346062052505964,0.6903175225401803
lightgbm,no_prior_score,0.06818534014670317,1243,0.48725989807918463,2677090.9979309696,2153.7337071045613,0.04424778761061947,0.6848294786358291
lightgbm,no_prior_score,0.06937752130498949,1211,0.47471579772638184,2638356.1345848837,2178.6590706729016,0.042113955408753095,0.6722853782830263
lightgbm,no_prior_score,0.06999999999999999,1193,0.4676597412779302,2596910.468574699,2176.78999880528,0.04274937133277452,0.6652293218345747
lightgbm,no_prior_score,0.0705570427801631,1179,0.462171697373579,2584849.7448057374,2192.408604585019,0.041560644614079725,0.6597412779302234
lightgbm,no_prior_score,-0.2996538741514003,2525,0.9898079184633477,2546131.970949689,1008.3690974058173,0.13940594059405942,0.8126225009800079
lightgbm,no_prior_score,0.07222478202117914,1147,0.44962759702077615,2512147.009971639,2190.189197882859,0.04097646033129904,0.6471971775774206
lightgbm,no_prior_score,0.0725,1138,0.4460995687965504,2479618.6397031415,2178.926748421038,0.04130052724077329,0.6436691493531949
lightgbm,no_prior_score,0.07340779312377424,1115,0.43708349666797336,2440163.5872329967,2188.48752218206,0.039461883408071746,0.6346530772246178
lightgbm,no_prior_score,0.07417212390503436,1083,0.4245393963151705,2386276.974414892,2203.3951748983304,0.038781163434903045,0.622108976871815
lightgbm,no_prior_score,0.074810169035452,1051,0.4119952959623677,2337871.546094771,2224.4258288247106,0.038058991436726926,0.6095648765190121
lightgbm,no_prior_score,0.075,1043,0.408859270874167,2309678.554985674,2214.456907944079,0.037392138063279005,0.6064288514308115
lightgbm,no_prior_score,0.0756214894671476,1019,0.3994511956095649,2239412.7420719927,2197.657254241406,0.038272816486751716,0.5970207761662093
lightgbm,no_prior_score,0.0762801421888034,987,0.38690709525676203,2171248.0428647455,2199.846041402984,0.03850050658561297,0.5844766758134065
lightgbm,no_prior_score,0.07715162294875776,955,0.37436299490395925,2120518.288021003,2220.437997927752,0.03455497382198953,0.5719325754606037
lightgbm,no_prior_score,0.0775,940,0.36848294786358293,2088333.2285284004,2221.6310941791494,0.03404255319148936,0.5660525284202274
lightgbm,no_prior_score,0.07774831580244176,923,0.3618188945511564,2019261.999485647,2187.7161424546557,0.03466955579631636,0.5593884751078009
lightgbm,no_prior_score,0.07836893794404105,891,0.3492747941983536,1937556.8245773816,2174.5867840374653,0.03479236812570146,0.546844374754998
lightgbm,no_prior_score,0.07925075490957947,859,0.33673069384555077,1890038.8790049409,2200.278089644867,0.03259604190919674,0.5343002744021952
lightgbm,no_prior_score,0.07984006641601801,827,0.3241865934927479,1822787.577207332,2204.096223950825,0.032648125755743655,0.5217561740493923
lightgbm,no_prior_score,0.08,816,0.319874558996472,1806962.4140074588,2214.4147230483563,0.030637254901960783,0.5174441395531164
lightgbm,no_prior_score,0.08058071337635707,795,0.31164249313994513,1763628.1774737975,2218.400223237481,0.03018867924528302,0.5092120736965896
lightgbm,no_prior_score,0.08138141699436405,763,0.2990983927871423,1681357.3415241963,2203.6138158901654,0.027522935779816515,0.49666797334378676
lightgbm,no_prior_score,0.08227844271837557,731,0.2865542924343395,1605262.227200484,2195.9811589609903,0.024623803009575923,0.4841238729909839
lightgbm,no_prior_score,0.08294484139472522,699,0.27401019208153665,1549410.0931171363,2216.609575274873,0.022889842632331903,0.4715797726381811
lightgbm,no_prior_score,0.0836492584168826,667,0.2614660917287338,1493032.3523346055,2238.4293138449857,0.020989505247376312,0.4590356722853783
lightgbm,no_prior_score,0.08434206460020617,635,0.24892199137593102,1429416.2528776363,2251.049217130136,0.02047244094488189,0.44649157193257544
lightgbm,no_prior_score,0.08527003517458741,603,0.23637789102312817,1346381.8687084266,2232.805752418618,0.02155887230514096,0.43394747157977265
lightgbm,no_prior_score,0.08598738975953067,571,0.22383379067032536,1244397.756552464,2179.330571895734,0.021015761821366025,0.4214033712269698
lightgbm,no_prior_score,0.0866180404051862,539,0.21128969031752254,1167198.3101201523,2165.4885159928613,0.022263450834879406,0.408859270874167
lightgbm,no_prior_score,0.0873270033609582,507,0.19874558996471972,1098040.3569690469,2165.7600729172523,0.01972386587771203,0.39631517052136417
lightgbm,no_prior_score,0.08814666200140249,475,0.1862014896119169,1017379.9230307434,2141.852469538407,0.021052631578947368,0.3837710701685613
lightgbm,no_prior_score,0.08904524166858899,442,0.17326538612308898,946537.7144931096,2141.4880418396147,0.020361990950226245,0.3708349666797334
lightgbm,no_prior_score,0.08993741011330264,410,0.16072128577028616,912810.3661734057,2226.366746764404,0.014634146341463415,0.35829086632693063
lightgbm,no_prior_score,0.09091000489324289,378,0.14817718541748334,838413.8253892936,2218.0259930933694,0.013227513227513227,0.3457467659741278
lightgbm,no_prior_score,0.09196080813963714,346,0.13563308506468053,733461.0662065417,2119.8296711171724,0.014450867052023121,0.33320266562132494
lightgbm,no_prior_score,0.09333709973837283,314,0.1230889847118777,666393.8105667362,2122.2732820596693,0.01592356687898089,0.32065856526852216
lightgbm,no_prior_score,0.09445105259274482,282,0.11054488435907488,590311.249335309,2093.302302607479,0.01773049645390071,0.3081144649157193
lightgbm,no_prior_score,0.09559549840737466,250,0.09800078400627205,526390.4570163643,2105.561828065457,0.016,0.2955703645629165
lightgbm,no_prior_score,0.09656717012040678,218,0.08545668365346923,480151.27090940136,2202.5287656394557,0.013761467889908258,0.2830262642101137
lightgbm,no_prior_score,0.09773136548982525,186,0.07291258330066641,422630.1392939689,2272.2050499675747,0.016129032258064516,0.27048216385731083
lightgbm,no_prior_score,0.09876144061055638,154,0.06036848294786358,331373.1706839093,2151.7738356098007,0.012987012987012988,0.25793806350450804
lightgbm,no_prior_score,0.09988417572937268,122,0.04782438259506076,254375.5786261569,2085.045726443909,0.00819672131147541,0.24539396315170522
lightgbm,no_prior_score,0.10117768384235866,90,0.03528028224225794,174704.00865282476,1941.155651698053,0.011111111111111112,0.23284986279890238
lightgbm,no_prior_score,0.10297544903913564,58,0.022736181889455115,104963.21693688896,1809.7106368429131,0.017241379310344827,0.22030576244609956
lightgbm,no_prior_score,0.10540846478595008,26,0.010192081536652292,45427.84733122801,1747.2248973549235,0.0,0.20776166209329675
catboost,no_prior_score,0.015599710608160474,1948,0.7636221089768718,3781043.4939060193,1940.9874198696198,0.07443531827515401,0.9447275578204626
catboost,no_prior_score,0.015,1956,0.7667581340650725,3768636.0636812295,1926.7055540292583,0.07515337423312883,0.9462955703645629
catboost,no_prior_score,-0.05,2273,0.8910231281850255,3755183.7297906037,1652.082591196922,0.09942806863176419,0.906703253626029
catboost,no_prior_score,-0.0492299744031438,2269,0.8894551156409252,3750938.104166804,1653.1238890113723,0.0991626267078008,0.9082712661701293
catboost,no_prior_score,-0.0175,2129,0.8345746765974128,3746470.944894986,1759.7327124917738,0.08924377642085486,0.9537436299490396
catboost,no_prior_score,-0.0475,2266,0.8882791062328499,3742843.360362391,1651.740229639184,0.09929390997352162,0.9094472755782046
catboost,no_prior_score,-0.045000000000000005,2259,0.8855350842806743,3741924.307444796,1656.4516633221763,0.09915891987605135,0.9106232849862799
catboost,no_prior_score,-0.0410278657880622,2237,0.8769110152881223,3741180.320522465,1672.4096202603776,0.09834599910594546,0.9184633477067816
catboost,no_prior_score,0.0175,1934,0.7581340650725206,3740900.8210486937,1934.2817068504105,0.07445708376421924,0.9400235201881615
catboost,no_prior_score,-0.04,2232,0.8749509996079968,3729522.532119054,1670.9330341035188,0.0985663082437276,0.9204233633869071
catboost,no_prior_score,-0.015,2118,0.8302626421011368,3724518.6943119196,1758.5074099678563,0.08923512747875353,0.955703645629165
catboost,no_prior_score,0.009999999999999995,1985,0.7781262250098001,3722681.8662154037,1875.4064817206063,0.07858942065491184,0.9506076048608388
catboost,no_prior_score,-0.0425,2243,0.8792630341042729,3721767.532164719,1659.2811110854743,0.09897458760588497,0.9161113288906311
catboost,no_prior_score,0.012499999999999997,1970,0.7722461779694237,3718545.660717745,1887.5866298059618,0.07766497461928934,0.9478635829086632
catboost,no_prior_score,-0.019893001403976623,2141,0.8392787142297138,3718420.5864695017,1736.7681394065864,0.0910789350770668,0.9498235985887887
catboost,no_prior_score,-0.020000000000000004,2141,0.8392787142297138,3718420.5864695017,1736.7681394065864,0.0910789350770668,0.9498235985887887
catboost,no_prior_score,0.010877622062225116,1980,0.7761662093296746,3711266.2417487116,1874.3768897720765,0.07878787878787878,0.9486475891807135
catboost,no_prior_score,-0.022500000000000003,2147,0.8416307330458643,3708627.8015140695,1727.353424086665,0.09175593851886353,0.9482555860446884
catboost,no_prior_score,0.019030814775325557,1916,0.751078008624069,3705930.7857009647,1934.201871451443,0.07411273486430063,0.9353194825558604
catboost,no_prior_score,-0.010000000000000002,2095,0.8212465699725597,3694211.2480834946,1763.3466577964175,0.08878281622911695,0.9615836926695414
catboost,no_prior_score,-0.012500000000000004,2105,0.8251666013328106,3694123.7045015693,1754.928125653952,0.08883610451306413,0.9584476675813407
catboost,no_prior_score,0.0,2049,0.8032144257154057,3692979.8654320706,1802.3327796154565,0.0849194729136164,0.9607996863974911
catboost,no_prior_score,0.024999999999999994,1870,0.733045864366915,3692138.176402836,1974.4054419266504,0.07058823529411765,0.9219913759310074
catboost,no_prior_score,0.027499999999999997,1843,0.7224617796942375,3691937.11659116,2003.2214414493544,0.06728160607704829,0.9121912975303802
catboost,no_prior_score,-0.025,2154,0.8443747549980399,3691892.0068497527,1713.9702910165984,0.09238625812441968,0.9470795766366131
catboost,no_prior_score,0.021903458666410646,1884,0.7385339082712662,3690255.9041101336,1958.734556321727,0.07218683651804671,0.9259114072912583
catboost,no_prior_score,-0.006000796701932921,2076,0.8137985103880832,3689380.384486706,1777.1581813519779,0.08815028901734104,0.9619756958055664
catboost,no_prior_score,0.0049999999999999975,2022,0.7926303410427283,3688084.1513951505,1823.978314240925,0.0830860534124629,0.9580556644453155
catboost,no_prior_score,-0.012890175594992025,2108,0.8263426107408859,3687445.0432421905,1749.2623544792175,0.08918406072106262,0.9572716581732654
catboost,no_prior_score,0.022499999999999992,1880,0.7369658957271659,3687212.49740211,1961.2832432989946,0.07180851063829788,0.9251274010192082
catboost,no_prior_score,-0.0075,2082,0.8161505292042336,3681461.958796744,1768.233409604584,0.08837656099903939,0.9619756958055664
catboost,no_prior_score,-0.0050000000000000044,2073,0.8126225009800079,3681148.047790015,1775.758826719737,0.08827785817655572,0.9631517052136417
catboost,no_prior_score,0.020000000000000004,1906,0.7471579772638182,3680985.948820008,1931.2623026337922,0.07450157397691501,0.93296746373971
catboost,no_prior_score,-0.037500000000000006,2216,0.8686789494315954,3678990.952629743,1660.1944732083678,0.0970216606498195,0.9251274010192082
catboost,no_prior_score,0.0075,2008,0.7871422971383771,3676223.6178318816,1830.7886542987458,0.08266932270916334,0.955703645629165
catboost,no_prior_score,0.0008437691874963773,2044,0.8012544100352803,3675041.350401683,1797.9654356172616,0.08463796477495107,0.9596236769894159
catboost,no_prior_score,0.006483449995605446,2012,0.7887103096824775,3671684.386290948,1824.8928361287017,0.08300198807157058,0.9564876519012152
catboost,no_prior_score,-0.027500000000000004,2172,0.8514308114464916,3663964.6458479855,1686.9082163204353,0.0943830570902394,0.9408075264602117
catboost,no_prior_score,0.026700934210672225,1852,0.7259898079184633,3661666.2259933134,1977.1415907091325,0.06965442764578833,0.9149353194825559
catboost,no_prior_score,-0.035666186125537576,2205,0.8643669149353195,3661205.7811022215,1660.4107850803725,0.09705215419501134,0.9294394355154841
catboost,no_prior_score,0.0024999999999999953,2034,0.7973343786750294,3656048.672698162,1797.467390707061,0.08456243854473942,0.9596236769894159
catboost,no_prior_score,-0.035,2203,0.8635829086632693,3655182.883895159,1659.1842414412886,0.09714026327734906,0.9302234417875344
catboost,no_prior_score,-0.027530516727710543,2173,0.8518228145825166,3654975.7335156333,1681.995275432873,0.09479981592268753,0.9411995295962368
