feature,segment,rows,validation_rows,test_rows,approved_count,approval_rate,prior_declined_rows,prior_declined_approved,prior_declined_approval_rate,labeled_rows,observed_default_rate,approved_labeled_rows,approved_observed_default_rate,mean_predicted_pd,mean_pd_approved,mean_pd_interval_width,mean_approval_support,expected_npv_total_approved,expected_npv_margin_approved,labeled_validation_realized_npv_approved,mean_break_even_pd_approved,mean_pd_headroom_approved
cash_x_payroll_regularity_quintile,"(5.072, 9.201]",1685,583,1102,1669,0.9905044510385757,390,376,0.9641025641025641,439,0.0774487471526196,439,0.0774487471526196,0.08457604161294544,0.08205928131313815,0.14413892827101782,0.7750394822630542,3624324.0601367704,0.08653973389427663,1061459.243427745,0.7420952042425715,0.6378699074121787
volatility_x_repayment_burden_quintile,volatility_x_repayment_burden_q:missing,4881,1642,3239,3215,0.6586765007170662,2366,1017,0.42983939137785293,855,0.20701754385964913,752,0.16489361702127658,0.26761707305364046,0.162256022998308,0.157619713402807,0.5164595410527502,4995482.03917088,0.05810983917484437,1475528.3681226654,0.5691862457093697,0.3961302558041198
volatility_x_repayment_burden_quintile,"(-0.000523, 0.00574]",1685,596,1089,1664,0.9875370919881306,430,411,0.9558139534883721,439,0.08656036446469248,438,0.0867579908675799,0.08964424744404309,0.08644498893654265,0.14461588617589233,0.7396145454811685,3462851.081802234,0.08288098029129917,844908.9022847011,0.7370530595612005,0.6300659807007325
volatility_x_repayment_burden_quintile,"(0.00574, 0.00929]",1685,535,1150,1549,0.9192878338278931,580,466,0.803448275862069,350,0.12285714285714286,342,0.11403508771929824,0.1455248486485896,0.12358601114972677,0.15285976960053813,0.6533382764259434,2879033.5453711245,0.0724349757755858,639756.0606972234,0.6518489790862733,0.5113208743304022
volatility_x_repayment_burden_quintile,"(0.00929, 0.0138]",1685,574,1111,1304,0.7738872403560831,656,378,0.5762195121951219,366,0.19398907103825136,330,0.1696969696969697,0.2253061054436614,0.1613056181557506,0.1566097576551521,0.592483067040621,2018102.219073436,0.06060254836442797,613829.4642816596,0.5763837977009734,0.4002221794170139
volatility_x_repayment_burden_quintile,"(0.0138, 0.0212]",1685,574,1111,910,0.5400593471810089,795,245,0.3081761006289308,300,0.2833333333333333,228,0.19736842105263158,0.33192427432287713,0.19177340501459855,0.15843390290461395,0.5285195211485513,1095873.5150093844,0.04841329163906236,250598.17923610448,0.5093665642201016,0.30606197738327134
volatility_x_repayment_burden_quintile,"(0.0212, 0.173]",1685,568,1117,391,0.23204747774480713,964,74,0.07676348547717843,241,0.46473029045643155,106,0.20754716981132076,0.5620320750380376,0.2202543809913746,0.15190385612802848,0.44238937360175484,370576.9472621087,0.039482583593376135,87859.16801681904,0.4666604949606174,0.2332746239008707
bank_feed_x_utilization_quintile,"(-0.001, 0.106]",5323,1796,3527,3657,0.6870185985346609,2417,1068,0.44187008688456764,993,0.18529707955689828,890,0.14719101123595504,0.2506773619535854,0.15033354608796176,0.15590405369731372,0.5467356956366127,5914359.515248306,0.06256020862633525,1761642.0301062604,0.5755152220402675,0.4039580684176099
bank_feed_x_utilization_quintile,"(0.106, 0.363]",2661,886,1775,2589,0.9729425028184893,701,651,0.9286733238231099,652,0.10276073619631902,647,0.10046367851622875,0.10404336728557464,0.09604420009033894,0.1481268116169844,0.7287451463032499,5051844.385706754,0.07851953837011415,1278830.5472303315,0.6735103228272542,0.5627852771788923
bank_feed_x_utilization_quintile,"(0.363, 0.597]",2661,889,1772,2073,0.7790304396843292,1085,663,0.6110599078341014,535,0.2205607476635514,479,0.17954070981210857,0.23762989332380213,0.17609524577579727,0.1580243348641351,0.5898643787928384,3133990.570404457,0.056704747058410936,761669.0932798977,0.5971802100118484,0.41294424088164705
bank_feed_x_utilization_quintile,"(0.597, 0.987]",2661,918,1743,714,0.26832018038331457,1588,209,0.13161209068010077,371,0.42318059299191374,180,0.23333333333333334,0.505414488040635,0.23030033310380044,0.15514821048638114,0.40705972425978554,721724.8763296503,0.03619000256747943,110338.4720226834,0.4610139259991794,0.22955327930409694
bank_feed_x_repayment_burden_quintile,"(-0.001, 0.00466]",5323,1810,3513,3652,0.6860792786022919,2457,1103,0.4489214489214489,992,0.18850806451612903,889,0.15073115860517436,0.2518499339091071,0.15181312319541498,0.15617617482858476,0.5379496721447804,6040395.390401224,0.06146330448428445,1828806.7690161373,0.5798073048961163,0.41178627015020886
bank_feed_x_repayment_burden_quintile,"(0.00466, 0.00876]",2661,881,1780,2437,0.9158211198797445,868,689,0.793778801843318,573,0.13263525305410123,557,0.12746858168761221,0.13666813356195012,0.10902125864234821,0.14981731839028112,0.6753225885965228,4847398.604394516,0.07613759000138325,936057.5741523807,0.6589329654510105,0.5261333495169912
bank_feed_x_repayment_burden_quintile,"(0.00876, 0.0129]",2661,917,1744,1946,0.73130402104472,1076,554,0.5148698884758365,566,0.19257950530035337,499,0.14829659318637275,0.24767273547344865,0.1563071840656295,0.15593650100576453,0.5856658028422483,2923500.175569907,0.06159587265389562,883813.1420214003,0.5978821600106214,0.4282945408669278
bank_feed_x_repayment_burden_quintile,"(0.0129, 0.0617]",2661,881,1780,998,0.3750469748214957,1390,245,0.17625899280575538,420,0.36666666666666664,251,0.17928286852589642,0.46040129505270316,0.2040360531003324,0.15500119304618043,0.4822562066758487,1010625.1773235206,0.04567285298350818,263802.6574492544,0.5194658945832257,0.3092140466499189
maturity_x_repayment_burden_quintile,"(0.0283, 0.26]",2662,954,1708,1969,0.7396694214876033,1249,684,0.5476381104883907,514,0.17120622568093385,472,0.13559322033898305,0.21929788112644158,0.1356576264209876,0.1540002706835601,0.5402667178288226,3590731.561288398,0.06450057075450451,943029.7032785567,0.5934384375902774,0.44416753956105115
maturity_x_repayment_burden_quintile,"(0.26, 0.369]",2661,886,1775,1837,0.6903419767004886,1187,551,0.464195450716091,478,0.21338912133891214,413,0.1549636803874092,0.25829634836074267,0.1472003713716589,0.15522418662730586,0.5522505526238399,3150054.341579958,0.06347716461700613,776029.9191006926,0.5916747423961035,0.42506977961868103
maturity_x_repayment_burden_quintile,"(0.369, 0.492]",2661,867,1794,1789,0.672303645246148,1135,485,0.42731277533039647,492,0.21951219512195122,420,0.1595238095238095,0.27849785039262687,0.15061982343437683,0.15481197726556264,0.5642099519028222,2928859.007842919,0.06362250560446375,638443.2974727855,0.5908142755421085,0.4197787763035391
maturity_x_repayment_burden_quintile,"(0.492, 0.687]",2661,876,1785,1768,0.6644118752348741,1108,455,0.41064981949458484,533,0.18386491557223264,458,0.13755458515283842,0.282519096808173,0.15171408026600774,0.1550419628882049,0.5760248787631498,2757408.183384698,0.06356900894316217,802289.8635468599,0.5992399931630902,0.4255310233695569
maturity_x_repayment_burden_quintile,"(0.687, 3.267]",2661,906,1755,1670,0.6275836151822624,1112,416,0.37410071942446044,534,0.24344569288389514,433,0.15242494226327943,0.30984308823328227,0.15131843577235998,0.15402978233643247,0.586390970543087,2394866.253593195,0.0632566016269723,752687.3592402783,0.5920982543077681,0.4183385850796966
credit_x_cash_stress_quintile,"(-0.444, 0.00466]",2662,888,1774,2662,1.0,584,584,1.0,703,0.07254623044096728,703,0.07254623044096728,0.07692329526749286,0.07692329526749286,0.14451733109682338,0.7777085886461728,5443821.419331476,0.08675739567297668,1603572.8019330602,0.7699665819227242,0.6802906436574466
credit_x_cash_stress_quintile,"(0.00466, 0.175]",2661,918,1743,2616,0.9830890642615558,855,815,0.9532163742690059,633,0.12322274881516587,629,0.12241653418124006,0.12457124221025154,0.12124147391116213,0.1548235602385515,0.676164932812436,4863306.210038165,0.07226151297488317,1198219.0944224368,0.693611716599811,0.5645774630681449
credit_x_cash_stress_quintile,"(0.175, 0.501]",2661,878,1783,2061,0.7745208568207441,1240,724,0.5838709677419355,453,0.2119205298013245,421,0.19239904988123516,0.23392076875072548,0.19649754364088204,0.1592060899137333,0.5343404468628864,2776131.1535038436,0.04673559824192235,737724.3601501407,0.47464228355996174,0.2775124159183998
credit_x_cash_stress_quintile,"(0.501, 1.069]",2661,884,1777,1181,0.44381811349116873,1475,349,0.2366101694915254,407,0.3046683046683047,296,0.23310810810810811,0.3654448828106336,0.22514637311788854,0.15950689827239264,0.44508615980488125,1357905.7010862161,0.03939051242842455,352645.2153159872,0.49592461635632706,0.2704434462638039
credit_x_cash_stress_quintile,"(1.069, 4.746]",2661,921,1740,513,0.1927846674182638,1637,119,0.07269395235186317,355,0.49859154929577465,147,0.3129251700680272,0.5476475800482129,0.26333583344474554,0.15505786395471988,0.38575371321936724,380754.86372946756,0.024623395504230174,20318.670817548147,0.4042803946329141,0.1409445611881685
